"","MSA","year","FIRM","ESTB","naics_code","naics_descr"
"487",35620,2010,2984,3219,"512","Motion picture and sound recording industries"
"488",35620,2010,214,488,"515","Broadcasting (except Internet)"
"489",35620,2010,855,3286,"517","Telecommunications"
"490",35620,2010,749,885,"518","Data processing, hosting and related services"
"491",35620,2010,836,1034,"519","Other information services"
"492",35620,2010,16552,28945,"52","Finance and insurance"
"493",35620,2010,2,3,"521","Monetary authorities- central bank"
"494",35620,2010,2716,10024,"522","Credit intermediation and related activities"
"495",35620,2010,6700,9980,"523","Securities, commodity contracts, and other financial investments and related activities"
"496",35620,2010,7187,8852,"524","Insurance carriers and related activities"
"497",35620,2010,86,86,"525","Funds, trusts, and other financial vehicles"
"498",35620,2010,29164,32266,"53","Real estate and rental and leasing"
"499",35620,2010,27503,29871,"531","Real estate"
"500",35620,2010,1492,2211,"532","Rental and leasing services"
"501",35620,2010,177,184,"533","Lessors of nonfinancial intangible assets (except copyrighted works)"
"502",35620,2010,64660,67709,"54","Professional, scientific, and technical services"
"503",35620,2010,64660,67709,"541","Professional, scientific, and technical services"
"504",35620,2010,1933,2939,"55","Management of companies and enterprises"
"505",35620,2010,1933,2939,"551","Management of companies and enterprises"
"506",35620,2010,24864,27182,"56","Administrative and support and waste management and remediation services"
"507",35620,2010,23664,25865,"561","Administrative and support services"
"508",35620,2010,1203,1317,"562","Waste management and remediation services"
"509",35620,2010,7203,7894,"61","Educational services"
"510",35620,2010,7203,7894,"611","Educational services"
"511",35620,2010,49159,57754,"62","Health care and social assistance"
"512",35620,2010,41023,43790,"621","Ambulatory health care services"
"513",35620,2010,155,217,"622","Hospitals"
"514",35620,2010,1176,3635,"623","Nursing and residential care facilities"
"515",35620,2010,7179,10112,"624","Social assistance"
"516",35620,2010,9880,10575,"71","Arts, entertainment, and recreation"
"517",35620,2010,5792,5863,"711","Performing arts, spectator sports, and related industries"
"518",35620,2010,381,404,"712","Museums, historical sites, and similar institutions"
"519",35620,2010,3709,4308,"713","Amusement, gambling, and recreation industries"
"520",35620,2010,39463,44397,"72","Accommodation and food services"
"521",35620,2010,1439,1692,"721","Accommodation"
"522",35620,2010,38030,42705,"722","Food services and drinking places"
"523",35620,2010,51985,54051,"81","Other services (except public administration)"
"524",35620,2010,11749,11983,"811","Repair and maintenance"
"525",35620,2010,22562,23997,"812","Personal and laundry services"
"526",35620,2010,17678,18071,"813","Religious, grantmaking, civic, professional, and similar organizations"
"527",35620,2010,1037,1037,"99","Industries not classified"
"528",35980,2010,5003,5791,"--","Total"
"529",35980,2010,12,12,"11","Agriculture, forestry, fishing and hunting"
"530",35980,2010,5,5,"114","Fishing, hunting and trapping"
"531",35980,2010,7,7,"115","Support activities for agriculture and forestry"
"532",35980,2010,5,5,"21","Mining, quarrying, and oil and gas extraction"
"533",35980,2010,4,4,"212","Mining (except oil and gas)"
"534",35980,2010,1,1,"213","Support activities for mining"
"535",35980,2010,8,11,"22","Utilities"
"536",35980,2010,8,11,"221","Utilities"
"537",35980,2010,563,564,"23","Construction"
"538",35980,2010,145,146,"236","Construction of buildings"
"539",35980,2010,31,31,"237","Heavy and civil engineering construction"
"540",35980,2010,387,387,"238","Specialty trade contractors"
"541",35980,2010,174,177,"31-33","Manufacturing"
"542",35980,2010,18,18,"311","Food manufacturing"
"543",35980,2010,5,5,"312","Beverage and tobacco product manufacturing"
"544",35980,2010,4,4,"313","Textile mills"
"545",35980,2010,8,8,"314","Textile product mills"
"546",35980,2010,1,1,"315","Apparel manufacturing"
"547",35980,2010,2,2,"321","Wood product manufacturing"
"548",35980,2010,6,6,"322","Paper manufacturing"
"549",35980,2010,20,20,"323","Printing and related support activities"
"550",35980,2010,3,4,"324","Petroleum and coal products manufacturing"
"551",35980,2010,6,6,"325","Chemical manufacturing"
"552",35980,2010,6,6,"326","Plastics and rubber products manufacturing"
"553",35980,2010,8,8,"327","Nonmetallic mineral product manufacturing"
"554",35980,2010,4,4,"331","Primary metal manufacturing"
"555",35980,2010,20,20,"332","Fabricated metal product manufacturing"
"556",35980,2010,12,12,"333","Machinery manufacturing"
"557",35980,2010,4,4,"334","Computer and electronic product manufacturing"
"558",35980,2010,8,8,"335","Electrical equipment, appliance, and component manufacturing"
"559",35980,2010,12,12,"336","Transportation equipment manufacturing"
"560",35980,2010,13,13,"337","Furniture and related product manufacturing"
"561",35980,2010,16,16,"339","Miscellaneous manufacturing"
"562",35980,2010,175,182,"42","Wholesale trade"
"563",35980,2010,98,104,"423","Merchant wholesalers, durable goods"
"564",35980,2010,55,56,"424","Merchant wholesalers, nondurable goods"
"565",35980,2010,22,22,"425","Wholesale electronic markets and agents and brokers"
"566",35980,2010,856,1046,"44-45","Retail trade"
"567",35980,2010,102,111,"441","Motor vehicle and parts dealers"
"568",35980,2010,43,51,"442","Furniture and home furnishings stores"
"569",35980,2010,36,47,"443","Electronics and appliance stores"
"570",35980,2010,61,73,"444","Building material and garden equipment and supplies dealers"
"571",35980,2010,160,177,"445","Food and beverage stores"
"572",35980,2010,42,72,"446","Health and personal care stores"
"573",35980,2010,69,103,"447","Gasoline stations"
"574",35980,2010,110,136,"448","Clothing and clothing accessories stores"
"575",35980,2010,57,68,"451","Sporting goods, hobby, book, and music stores"
"576",35980,2010,19,35,"452","General merchandise stores"
"577",35980,2010,109,116,"453","Miscellaneous store retailers"
"578",35980,2010,57,57,"454","Nonstore retailers"
"579",35980,2010,88,104,"48-49","Transportation and warehousing"
"580",35980,2010,3,3,"483","Water transportation"
"581",35980,2010,40,40,"484","Truck transportation"
"582",35980,2010,14,28,"485","Transit and ground passenger transportation"
"583",35980,2010,8,8,"487","Scenic and sightseeing transportation"
"584",35980,2010,17,17,"488","Support activities for transportation"
"585",35980,2010,2,3,"492","Couriers and messengers"
"586",35980,2010,5,5,"493","Warehousing and storage"
"587",35980,2010,52,81,"51","Information"
"588",35980,2010,9,9,"511","Publishing industries (except Internet)"
"589",35980,2010,11,12,"512","Motion picture and sound recording industries"
"590",35980,2010,4,5,"515","Broadcasting (except Internet)"
"591",35980,2010,11,38,"517","Telecommunications"
"592",35980,2010,6,6,"518","Data processing, hosting and related services"
"593",35980,2010,11,11,"519","Other information services"
"594",35980,2010,160,278,"52","Finance and insurance"
"595",35980,2010,44,142,"522","Credit intermediation and related activities"
"596",35980,2010,38,50,"523","Securities, commodity contracts, and other financial investments and related activities"
"597",35980,2010,79,84,"524","Insurance carriers and related activities"
"598",35980,2010,2,2,"525","Funds, trusts, and other financial vehicles"
"599",35980,2010,172,208,"53","Real estate and rental and leasing"
"600",35980,2010,141,167,"531","Real estate"
"601",35980,2010,28,38,"532","Rental and leasing services"
"602",35980,2010,3,3,"533","Lessors of nonfinancial intangible assets (except copyrighted works)"
"603",35980,2010,499,540,"54","Professional, scientific, and technical services"
"604",35980,2010,499,540,"541","Professional, scientific, and technical services"
"605",35980,2010,17,18,"55","Management of companies and enterprises"
"606",35980,2010,17,18,"551","Management of companies and enterprises"
"607",35980,2010,272,294,"56","Administrative and support and waste management and remediation services"
"608",35980,2010,253,274,"561","Administrative and support services"
"609",35980,2010,19,20,"562","Waste management and remediation services"
"610",35980,2010,75,75,"61","Educational services"
"611",35980,2010,75,75,"611","Educational services"
"612",35980,2010,573,751,"62","Health care and social assistance"
"613",35980,2010,397,457,"621","Ambulatory health care services"
"614",35980,2010,2,2,"622","Hospitals"
"615",35980,2010,46,124,"623","Nursing and residential care facilities"
"616",35980,2010,140,168,"624","Social assistance"
"617",35980,2010,127,128,"71","Arts, entertainment, and recreation"
"618",35980,2010,24,24,"711","Performing arts, spectator sports, and related industries"
"619",35980,2010,15,15,"712","Museums, historical sites, and similar institutions"
"620",35980,2010,88,89,"713","Amusement, gambling, and recreation industries"
"621",35980,2010,612,688,"72","Accommodation and food services"
"622",35980,2010,80,86,"721","Accommodation"
"623",35980,2010,532,602,"722","Food services and drinking places"
"624",35980,2010,593,617,"81","Other services (except public administration)"
"625",35980,2010,142,145,"811","Repair and maintenance"
"626",35980,2010,198,217,"812","Personal and laundry services"
"627",35980,2010,253,255,"813","Religious, grantmaking, civic, professional, and similar organizations"
"628",35980,2010,12,12,"99","Industries not classified"
"629",45860,2010,4552,4969,"--","Total"
"630",45860,2010,15,15,"11","Agriculture, forestry, fishing and hunting"
"631",45860,2010,3,3,"113","Forestry and logging"
"632",45860,2010,2,2,"114","Fishing, hunting and trapping"
"633",45860,2010,10,10,"115","Support activities for agriculture and forestry"
"634",45860,2010,9,13,"21","Mining, quarrying, and oil and gas extraction"
"635",45860,2010,8,12,"212","Mining (except oil and gas)"
"636",45860,2010,1,1,"213","Support activities for mining"
"637",45860,2010,5,9,"22","Utilities"
"638",45860,2010,5,9,"221","Utilities"
"639",45860,2010,697,697,"23","Construction"
"640",45860,2010,177,177,"236","Construction of buildings"
"641",45860,2010,38,38,"237","Heavy and civil engineering construction"
"642",45860,2010,482,482,"238","Specialty trade contractors"
"643",45860,2010,365,371,"31-33","Manufacturing"
"644",45860,2010,14,14,"311","Food manufacturing"
"645",45860,2010,4,4,"312","Beverage and tobacco product manufacturing"
"646",45860,2010,3,3,"313","Textile mills"
"647",45860,2010,8,8,"314","Textile product mills"
"648",45860,2010,1,1,"315","Apparel manufacturing"
"649",45860,2010,16,16,"321","Wood product manufacturing"
"650",45860,2010,1,1,"322","Paper manufacturing"
"651",45860,2010,18,18,"323","Printing and related support activities"
"652",45860,2010,4,5,"324","Petroleum and coal products manufacturing"
"653",45860,2010,10,11,"325","Chemical manufacturing"
"654",45860,2010,17,17,"326","Plastics and rubber products manufacturing"
"655",45860,2010,11,11,"327","Nonmetallic mineral product manufacturing"
"656",45860,2010,3,3,"331","Primary metal manufacturing"
"657",45860,2010,130,130,"332","Fabricated metal product manufacturing"
"658",45860,2010,38,38,"333","Machinery manufacturing"
"659",45860,2010,18,18,"334","Computer and electronic product manufacturing"
"660",45860,2010,14,15,"335","Electrical equipment, appliance, and component manufacturing"
"661",45860,2010,14,14,"336","Transportation equipment manufacturing"
"662",45860,2010,21,21,"337","Furniture and related product manufacturing"
"663",45860,2010,22,23,"339","Miscellaneous manufacturing"
"664",45860,2010,191,195,"42","Wholesale trade"
"665",45860,2010,115,118,"423","Merchant wholesalers, durable goods"
"666",45860,2010,54,55,"424","Merchant wholesalers, nondurable goods"
"667",45860,2010,22,22,"425","Wholesale electronic markets and agents and brokers"
"668",45860,2010,622,718,"44-45","Retail trade"
"669",45860,2010,77,83,"441","Motor vehicle and parts dealers"
"670",45860,2010,37,40,"442","Furniture and home furnishings stores"
"671",45860,2010,16,21,"443","Electronics and appliance stores"
"672",45860,2010,79,84,"444","Building material and garden equipment and supplies dealers"
"673",45860,2010,105,116,"445","Food and beverage stores"
"674",45860,2010,36,56,"446","Health and personal care stores"
"675",45860,2010,40,70,"447","Gasoline stations"
"676",45860,2010,42,45,"448","Clothing and clothing accessories stores"
"677",45860,2010,41,43,"451","Sporting goods, hobby, book, and music stores"
"678",45860,2010,11,15,"452","General merchandise stores"
"679",45860,2010,80,83,"453","Miscellaneous store retailers"
"680",45860,2010,58,62,"454","Nonstore retailers"
"681",45860,2010,63,70,"48-49","Transportation and warehousing"
"682",45860,2010,34,34,"484","Truck transportation"
"683",45860,2010,18,25,"485","Transit and ground passenger transportation"
"684",45860,2010,1,1,"487","Scenic and sightseeing transportation"
"685",45860,2010,7,7,"488","Support activities for transportation"
"686",45860,2010,2,2,"492","Couriers and messengers"
